广东频道,#genre#
学校怪谈4（日本）,https://vip1.lz-cdn1.com/20220412/1743_c13f3368/index.m3u8
ICQ幽灵【国语】（香港）,https://vip.lzcdn2.com/20220412/3163_cae2a61d/index.m3u8
失惊无神【国语】（香港）,https://vip.lzcdn2.com/20220412/3130_25c62270/index.m3u8

幕后杀手【国语】2003（香港）,https://vip.lzcdn2.com/20220412/3118_8642e8ba/index.m3u8
魔幻凶间【国语】（香港）,https://vip.lzcdn2.com/20220412/3116_cdaa0f9d/index.m3u8
灵异鬼世界【国语】（香港）,https://vip.lzcdn2.com/20220412/3112_5663de31/index.m3u8
死亡音乐【国语】（香港）,https://vip.lzcdn2.com/20220412/3111_11122fdb/index.m3u8
七月七日回魂夜【国语】（香港）,https://vip.lzcdn2.com/20220412/3146_f28f7add/index.m3u8
回头太难【国语】（香港）,https://vip.lzcdn2.com/20220412/3100_4f9cd401/index.m3u8
夺命生死咒【国语】（香港）,https://vip.lzcdn2.com/20220412/3092_b6838bed/index.m3u8
肢解迷情【国语】（香港）,https://vip.lzcdn2.com/20220412/3159_cb0f1357/index.m3u8
家宅凶灵【国语】（香港）,https://vip.lzcdn2.com/20220412/3074_dbc15ee0/index.m3u8
地狱活死人1980（意大利 / 西班牙）,https://vip.lzcdn2.com/20220412/3068_8f7a09b8/index.m3u8
工具箱杀手1978（美国）,https://vip.lzcdn2.com/20220412/3065_7cf44518/index.m3u8
千年血后（英国）,https://vip.lzcdn2.com/20220412/3049_f2911d70/index.m3u8
活死人之夜（美国）,https://vip.lzcdn2.com/20220412/3047_5b084dc0/index.m3u8
7号差馆【国语】（香港）,https://vip.lzcdn2.com/20220412/3027_cee4685a/index.m3u8
他在窥着你（美国）,https://vip.lzcdn2.com/20220412/3018_1a458001/index.m3u8
每天吓你八小时【国语】（香港）,https://vip.lzcdn2.com/20220412/3017_ef58db73/index.m3u8
恐怖血尸骨【国语】（香港）,https://vip.lzcdn2.com/20220412/2995_3d9308c6/index.m3u8
勾魂蛇魔女【国语】（香港）,https://vip.lzcdn2.com/20220412/2971_1d2df629/index.m3u8
拜错神【国语】（香港）,https://vip.lzcdn2.com/20220412/2963_1c0260de/index.m3u8
炭烧凶咒【国语】（香港）,https://vip1.lz-cdn1.com/20220411/1716_7850b6da/index.m3u8
断魂咒【国语】2001（香港）,https://vip1.lz-cdn1.com/20220411/1689_227b0569/index.m3u8
僵尸复活【国语】（香港）,https://vip1.lz-cdn1.com/20220411/1688_4deae950/index.m3u8
血魔回魂【国语】（香港）,https://vip1.lz-cdn1.com/20220411/1733_667a7868/index.m3u8
幽灵人间【国语】（香港）,https://vip1.lz-cdn1.com/20220411/1737_abc2d5ac/index.m3u8
幽灵人间II：鬼味人间【国语】（香港）,https://vip1.lz-cdn1.com/20220411/1738_b5709d1e/index.m3u8
尸前想后【国语】（香港）,https://vip1.lz-cdn1.com/20220411/1655_f12b5fb9/index.m3u8
鬼学校【国语】（香港）,https://vip1.lz-cdn1.com/20220411/1625_3e45290f/index.m3u8
鬼屋冤魂【国语】（香港）,https://vip1.lz-cdn1.com/20220411/1624_8c70cb8d/index.m3u8
枕边凶灵【国语】（香港）,https://vip1.lz-cdn1.com/20220411/1677_052c52a4/index.m3u8
面青青有排惊【国语】（香港）,https://vip1.lz-cdn1.com/20220411/1601_eb16d36b/index.m3u8
疯孽劫【国语】（香港）,https://vip1.lz-cdn1.com/20220411/1559_cc21222a/index.m3u8
夺命惊呼【国语】（香港）,https://vip1.lz-cdn1.com/20220411/1554_10491be5/index.m3u8
音乐僵尸【国语】（香港）,https://vip1.lz-cdn6.com/20220410/3280_125d2750/index.m3u8
山村老尸2：色之恶鬼【国语】（香港）,https://vip1.lz-cdn6.com/20220410/3294_8a846c32/index.m3u8
猛鬼佛跳墙【国语】（香港）,https://vip1.lz-cdn6.com/20220410/3276_d94bbf6a/index.m3u8
黑暗侵袭（英国）,https://vip.lzcdn2.com/20220410/2886_a0f4bf82/index.m3u8
死路（法国）,https://vip.lzcdn2.com/20220410/2879_aa673a1e/index.m3u8
蔷花，红莲（韩国）,https://vip.lzcdn2.com/20220410/2876_360960e2/index.m3u8
黑暗中的恐惧（加拿大）,https://vip.lzcdn2.com/20220410/2868_71de0a6d/index.m3u8
荒神（日本）,https://vip.lzcdn2.com/20220410/2867_7662f3d6/index.m3u8
高压电（法国）,https://vip.lzcdn2.com/20220410/2864_80d8f37e/index.m3u8
鬼干部【粤语】（香港）,https://vip1.lz-cdn6.com/20220410/3275_475efc87/index.m3u8
颤栗汪洋（美国）,https://vip.lzcdn2.com/20220410/2817_dd15c8a3/index.m3u8
垂死一眼【国语】（香港）,https://vip.lzcdn2.com/20220410/2794_b4f2e308/index.m3u8
德州电锯杀人狂2003（美国）,https://dow.dowlz2.com//20220410/2751_e8e4b0d0/德州电锯杀人狂2003.mp4
黄色壁纸（美国）,https://vip.lz-cdn11.com/20220408/18_36acd2bf/index.m3u8
读心者之深海（大陆）,https://vip.lz-cdn11.com/20220408/13_da026926/index.m3u8
惊梦魂【国语】（香港）,https://vip1.lz-cdn1.com/20220409/1503_6104431f/index.m3u8
鬼巴士【国语】（香港）,https://vip1.lz-cdn1.com/20220409/1485_baea7122/index.m3u8
恐怖鸡【国语】（香港）,https://vip1.lz-cdn1.com/20220409/1509_1af55ca4/index.m3u8

鬼影2004（泰国）,https://vip1.lz-cdn1.com/20220409/1399_3b292ce1/index.m3u8
感染2004（日本）,https://vip1.lz-cdn1.com/20220409/1394_64c73e31/index.m3u8
人形师（韩国）,https://vip1.lz-cdn1.com/20220409/1391_f67025b1/index.m3u8
惊心食人族2（美国）,https://vip1.lz-cdn1.com/20220409/1436_1c0223bb/index.m3u8
魔鬼卡车（美国）,https://vip1.lz-cdn1.com/20220409/1434_bae322ce/index.m3u8
昭和歌谣大全集（日本）,https://vip1.lz-cdn1.com/20220409/1410_3406e5e5/index.m3u8
一咬OK【国语】（香港）,https://vip1.lz-cdn1.com/20220409/1372_c11f0772/index.m3u8
夜魔先生【国语】（香港）,https://vip1.lz-cdn1.com/20220409/1367_49768050/index.m3u8
预言（日本）,https://vip1.lz-cdn1.com/20220409/1356_7cd30bfd/index.m3u8
喂，搵边位？【国语】（香港）,https://vip1.lz-cdn1.com/20220409/1346_747bfeda/index.m3u8
青春奇侠【国语】（香港）,https://vip1.lz-cdn1.com/20220409/1330_c1bd5d19/index.m3u8
稀人（日本）,https://vip1.lz-cdn1.com/20220408/1279_1e938413/index.m3u8
挖心猛鬼【国语】（香港）,https://vip1.lz-cdn1.com/20220408/1236_c6afd45a/index.m3u8
魑魅魍魉【国语】（香港）,https://vip1.lz-cdn1.com/20220408/1200_5198a67a/index.m3u8
鬼娃回魂5（美国/英国/罗马尼亚）,https://vip.lzcdn2.com/20220408/2743_2fb94110/index.m3u8
变种女狼归来（加拿大）,https://vip.lzcdn2.com/20220408/2723_8614ea5a/index.m3u8
变种女狼2（加拿大）,https://vip.lzcdn2.com/20220408/2720_12a64322/index.m3u8
香港第一凶宅【国语】（香港）,https://vip.lzcdn2.com/20220408/2713_f4b906c7/index.m3u8
羞羞鬼【国语】（香港）,https://vip.lzcdn2.com/20220408/2707_58f482b8/index.m3u8
麻衣传奇【国语】（香港）,https://vip.lzcdn2.com/20220408/2683_dc97b649/index.m3u8
鬼片王之再现凶榜【国语】（香港）,https://vip.lzcdn2.com/20220408/2669_69bb4f33/index.m3u8
猛鬼屠房【国语】（香港）,https://vip.lzcdn2.com/20220407/2554_f91eea4e/index.m3u8
灵幻至尊【国语】（香港）,https://vip.lzcdn2.com/20220407/2547_24e21cd1/index.m3u8
甩皮鬼【国语】（香港）,https://vip.lzcdn2.com/20220407/2540_c95aba91/index.m3u8
脆弱（西班牙）,https://vip.lzcdn2.com/20220407/2523_2ba9893d/index.m3u8
灵异咒（日本）,https://vip.lzcdn2.com/20220407/2472_b5b7cb08/index.m3u8
你喜欢希区柯克吗？（意大利 / 西班牙）,https://vip.lzcdn2.com/20220407/2463_f0a17dbd/index.m3u8
午夜凶铃2(美版)（美国）,https://vip.lzcdn2.com/20220407/2432_c14b3ab1/index.m3u8
养鬼吃人8：地狱世界（美国）,https://vip.lzcdn2.com/20220407/2426_f23a16e7/index.m3u8
血衣天使【国语】（香港）,https://vip.lzcdn2.com/20220406/2305_eb105134/index.m3u8
山狗1980【粤语】（香港）,https://vip.lzcdn2.com/20220406/2287_b7a0b151/index.m3u8
求爱夜惊魂【粤语】（香港）,https://vip.lzcdn2.com/20220406/2283_78346f7e/index.m3u8
魔战【国语】（香港）,https://vip.lzcdn2.com/20220406/2257_68159718/index.m3u8
鬼画符【国语】（香港）,https://vip.lzcdn2.com/20220406/2254_1eea1a1b/index.m3u8
毒咒【国语】1985（香港）,https://vip.lzcdn2.com/20220406/2250_6602f415/index.m3u8
灵幻童子（台湾）,https://vip1.lz-cdn1.com/20220405/1128_596032b4/index.m3u8
鬼马天师【国语】（香港）,https://vip1.lz-cdn1.com/20220405/1104_66a11188/index.m3u8
墓地邂逅（加拿大）,https://vip1.lz-cdn1.com/20220405/1101_688ef697/index.m3u8
安乐战场【粤语】（香港）,https://vip1.lz-cdn1.com/20220405/1083_7f23af48/index.m3u8
凶猫【国语】（香港）,https://vip1.lz-cdn1.com/20220405/1171_1dc6eef6/index.m3u8
血玫瑰【国语】（香港）,https://vip1.lz-cdn1.com/20220405/1174_04863e1f/index.m3u8
撞鬼（台湾）,https://vip1.lz-cdn1.com/20220405/1061_6656f657/index.m3u8
原振侠与卫斯理【国语】（香港）,https://vip1.lz-cdn1.com/20220404/965_165e3a65/index.m3u8
天煞【国语】（香港）,https://vip1.lz-cdn1.com/20220404/955_a167d91c/index.m3u8
猛鬼舞厅【国语】（香港）,https://vip1.lz-cdn1.com/20220404/943_66d87b30/index.m3u8
哭泣女人的诅咒（美国）,https://vip1.lz-cdn1.com/20220404/922_e64a8135/index.m3u8
黑心鬼【国语】（香港）,https://vip1.lz-cdn1.com/20220404/920_7dd5da8b/index.m3u8
少女集中营【国语】（香港）,https://vip1.lz-cdn1.com/20220404/899_3feb4628/index.m3u8
魔胎【国语】1983（香港）,https://vip1.lz-cdn1.com/20220404/890_29575dd3/index.m3u8
魔高一丈【国语】（香港）,https://vip1.lz-cdn1.com/20220404/888_eda9153e/index.m3u8

猛鬼差馆【国语】（香港）,https://vip1.lz-cdn1.com/20220404/884_7a915406/index.m3u8
僵尸少爷【国语】（香港）,https://vip1.lz-cdn1.com/20220404/877_e9784aee/index.m3u8
鬼媾人【国语】（香港）,https://vip1.lz-cdn1.com/20220404/873_9c38bbb3/index.m3u8
僵尸叔叔【国语】（香港）,https://vip1.lz-cdn1.com/20220404/871_a85e594d/index.m3u8
火烛鬼【国语】（香港）,https://vip1.lz-cdn1.com/20220404/870_08ed91a5/index.m3u8
鬼打鬼【国语】（香港）,https://vip1.lz-cdn1.com/20220404/866_b961e9f2/index.m3u8
飞尸【国语】（香港）,https://vip1.lz-cdn1.com/20220404/864_5e7573e8/index.m3u8
谁是鬼【国语】（香港）,https://vip1.lz-cdn1.com/20220404/847_6b018411/index.m3u8
卡里加利博士的小屋（美国）,https://vip1.lz-cdn1.com/20220403/819_9e97369e/index.m3u8
当你熟睡2011（西班牙）,https://vip1.lz-cdn1.com/20220403/802_506923f1/index.m3u8
神秘群岛2006（德国 / 英国 / 美国）,https://vip.lzcdn2.com/20220403/2226_9219204e/index.m3u8
凶兆2006（美国）,https://vip1.lz-cdn1.com/20220403/759_c2988953/index.m3u8
旧日噩梦（美国）,https://vip.lzcdn2.com/20220402/2037_f7ae8fd3/index.m3u8
波基普西录像带（美国）,https://vip.lzcdn2.com/20220402/2035_0007b20b/index.m3u8
致命报应（美国）,https://vip.lzcdn2.com/20220402/1907_0cd03721/index.m3u8
隔山有眼2（美国）,https://vip.lzcdn2.com/20220401/1834_7ea797f1/index.m3u8
异能未来人（大陆）,https://vip.lzcdn2.com/20220401/1827_b790c2f7/index.m3u8
盗命兄弟（美国）,https://vip.lzcdn2.com/20220401/1822_55b5e09c/index.m3u8
边域之城（法国）,https://vip.lzcdn2.com/20220401/1773_e0b00565/index.m3u8
地铁四重奏（加拿大）,https://vip.lzcdn2.com/20220401/1761_b6b7800a/index.m3u8
幻影凶间（美国）,https://vip.lzcdn2.com/20220401/1755_893f33d1/index.m3u8
恶种（加拿大）,https://vip.lzcdn2.com/20220401/1754_07732c9e/index.m3u8
死寂（美国）,https://vip.lzcdn2.com/20220401/1681_c2351eef/index.m3u8
理发师陶德（美国）,https://dow1.lzidw.com/20220401/1723_f5235920/理发师陶德2007.mp4
克苏鲁（美国）,https://vip.lzcdn2.com/20220401/1724_ad01a9b9/index.m3u8
死亡录像（西班牙）,https://vip.lzcdn2.com/20220401/1678_092b7e34/index.m3u8
死亡航班（美国）,https://vip.lzcdn2.com/20220401/1675_5871a536/index.m3u8
新万圣节（美国）,https://vip.lzcdn2.com/20220331/1663_718fe87c/index.m3u8
伊恩·斯通之死（英国）,https://vip.lzcdn2.com/20220331/1655_abe08c42/index.m3u8
漫长的黑夜（美国）,https://vip1.lz-cdn1.com/20220331/694_ddc0116f/index.m3u8
魔胎（大陆）,https://vip.lzcdn2.com/20220331/1500_ec39cd74/index.m3u8
你不是我妈妈2021（爱尔兰）,https://vip1.lz-cdn1.com/20220330/687_cf6fb91c/index.m3u8
牧羊人（英国）,https://vip1.lz-cdn1.com/20220330/686_55620aed/index.m3u8
紧急呼叫（美国）,https://vip1.lz-cdn1.com/20220330/680_820c66da/index.m3u8
秘域灵电（大陆）,https://vip.lzcdn2.com/20220331/1472_76d5ece7/index.m3u8
僵尸少女（大陆）,https://vip.lzcdn2.com/20220330/1446_737f17ca/index.m3u8
毒爱（泰国）,https://vip.lzcdn2.com/20220330/1440_05dfc0eb/index.m3u8
玛丽的白色连衣裙（）,https://vip.lzcdn2.com/20220330/1381_02aa4a12/index.m3u8
夺魄冤魂（加拿大）,https://vip.lzcdn2.com/20220330/1369_ff274e43/index.m3u8
消失在第七街（美国）,https://vip.lzcdn2.com/20220330/1317_f098b26c/index.m3u8
新猛鬼街（美国）,https://vip.lzcdn2.com/20220330/1316_b0b72a60/index.m3u8
黑死病2010（英国）,https://vip.lzcdn2.com/20220330/1378_a56a4b9b/index.m3u8
富江4：重生（日本）,https://vip.lzcdn2.com/20220330/1314_f907678e/index.m3u8
富江8：富江VS富江（日本）,https://vip.lzcdn2.com/20220330/1312_920938e4/index.m3u8
夜魔（美国）,https://vip.lzcdn2.com/20220330/1308_11ac9ac9/index.m3u8
控梦师（大陆）,https://vip.lzcdn2.com/20220330/1283_cb5a6b5e/index.m3u8
九型人格（大陆）,https://vip.lzcdn2.com/20220330/1281_3f8c92c4/index.m3u8
诡影直播间（大陆）,https://vip.lzcdn2.com/20220330/1276_1d137149/index.m3u8
魔婴少女（日本）,https://vip.lzcdn2.com/20220330/1267_2b91aaae/index.m3u8
诊所惊魂2010（澳大利亚）,https://dow1.lzidw.com/20220330/1256_4d6e0d9e/诊所惊魂2010.mp4

巡楼人之舞灵（大陆）,https://vip.lzcdn2.com/20220329/1240_a68b2462/index.m3u8
生化危机：终章（美国 / 德国 / 法国 / 加拿大 / 南非 / 澳大利亚 / 英国 / 日本 / 中国大陆）,https://vip.lzcdn2.com/20220329/1198_7afc6c2f/index.m3u8
生化危机5：惩罚（德国 / 加拿大 / 美国 / 法国）,https://vip.lzcdn2.com/20220329/1197_5930fcfe/index.m3u8
生化危机4：战神再生（德国 / 法国 / 美国 / 加拿大）,https://vip.lzcdn2.com/20220329/1196_e004e33f/index.m3u8
生化危机3：灭绝（美国 / 法国 / 澳大利亚 / 德国 / 英国）,https://vip.lzcdn2.com/20220329/1195_7902374c/index.m3u8
生化危机2：启示录（德国 / 法国 / 英国 / 加拿大 / 美国）,https://vip.lzcdn2.com/20220329/1194_aa95f76a/index.m3u8
生化危机（英国 / 德国 / 法国 / 美国 / 加拿大）,https://vip.lzcdn2.com/20220329/1193_15a5c101/index.m3u8
橡皮轮胎杀手（法国）,https://vip.lzcdn2.com/20220329/1187_53e92a53/index.m3u8
雪怪（大陆）,https://vip.lzcdn2.com/20220329/1161_c6affef0/index.m3u8
画壁之消失的校花（大陆）,https://vip.lzcdn2.com/20220329/1131_8898c56f/index.m3u8
澎堤池（加拿大）,https://vip.lzcdn2.com/20220329/1128_3fcac559/index.m3u8
第六个人（大陆）,https://vip.lzcdn2.com/20220329/1123_d6ff6b50/index.m3u8
曼陀罗（美国）,https://vip.lzcdn2.com/20220329/1099_a7cdb90d/index.m3u8
猛鬼生日宴（美国）,https://vip.lzcdn2.com/20220329/1102_42e8086e/index.m3u8
面具制作者（美国）,https://vip.lzcdn2.com/20220329/1106_205cb62c/index.m3u8
超级食人鱼（美国）,https://vip.lzcdn2.com/20220329/1026_f149735d/index.m3u8
当我们熟睡时（美国）,https://vip1.lz-cdn1.com/20220328/636_3f5b21cb/index.m3u8
刑柱之地（美国）,https://vip.lzcdn2.com/20220328/954_f50add28/index.m3u8
夜之死（美国）,https://vip.lzcdn2.com/20220328/935_43c5575e/index.m3u8
盗墓人（美国）,https://vip.lzcdn2.com/20220328/932_8e5fa6ec/index.m3u8
我们是夜晚2010（德国）,https://vip.lzcdn2.com/20220328/918_ad95eaa2/index.m3u8
安娜的迷宫（法国）,https://vip.lzcdn2.com/20220328/917_7ec3a13f/index.m3u8
病院惊魂（美国）,https://vip.lzcdn2.com/20220328/916_76792e82/index.m3u8
女高中生僵尸（日本）,https://vip.lzcdn2.com/20220328/903_312db56d/index.m3u8
疯狗（英国）,https://vip.lzcdn2.com/20220328/887_11794d81/index.m3u8
僵尸城市1980（意大利）,https://vip.lzcdn2.com/20220328/882_0093b952/index.m3u8
新狼人传说（美国）,https://vip1.lz-cdn1.com/20220328/612_18f6df95/index.m3u8
尸体解剖（美国）,https://vip.lzcdn2.com/20220328/859_f15f38b9/index.m3u8
死人的眼睛（美国）,https://vip.lzcdn2.com/20220328/853_388330c9/index.m3u8
墓地鬼话（英国）,https://vip.lzcdn2.com/20220327/826_e5fa6b27/index.m3u8
轮到我的那夜（英国）,https://vip.lzcdn2.com/20220327/815_464bbd34/index.m3u8
太平间的驼背者（西班牙）,https://vip.lzcdn2.com/20220327/812_ecf46b6b/index.m3u8
危楼艳影（英国）,https://vip.lzcdn2.com/20220327/809_c8b7e74e/index.m3u8
我埋葬了生活（美国）,https://vip.lzcdn2.com/20220327/783_3d9a0bb7/index.m3u8
夺命影迷（美国）,https://vip.lzcdn2.com/20220327/782_0a76cfec/index.m3u8
恐怖派对沙滩（美国）,https://vip.lzcdn2.com/20220327/777_9418bc37/index.m3u8
考死：血之期中考试（韩国）,https://vip.lzcdn2.com/20220327/769_0600a71e/index.m3u8
冰魔（俄罗斯）,https://vip1.lz-cdn1.com/20220326/565_7bd85950/index.m3u8
吉格斯医生（美国）,https://vip.lzcdn2.com/20220326/757_8bed48a5/index.m3u8
狂野街头（美国）,https://vip.lzcdn2.com/20220326/756_aa038650/index.m3u8
明智小五郎美女系列15：镜地狱的美女（日本）,https://vip.lzcdn2.com/20220326/753_9da171a7/index.m3u8
破胆三次4血光再起（英国）,https://vip.lzcdn2.com/20220326/752_89e8e01f/index.m3u8
蛇发女妖（英国）,https://vip.lzcdn2.com/20220326/750_faaada7a/index.m3u8
孽欲狂情（意大利）,https://vip.lzcdn2.com/20220326/749_280ea4ca/index.m3u8
神秘搭档（英国）,https://vip.lzcdn2.com/20220326/748_99c20818/index.m3u8
危险小宝贝（美国）,https://vip.lzcdn2.com/20220326/747_120f6aaf/index.m3u8
报应（美国）,https://vip.lzcdn2.com/20220326/743_06b8e241/index.m3u8
大巨兽加帕（美国）,https://vip.lzcdn2.com/20220326/726_12bd2af4/index.m3u8
朱莉娅的困扰（加拿大）,https://vip.lzcdn2.com/20220326/723_e95e29df/index.m3u8
僵尸岛屠杀（美国）,https://vip.lzcdn2.com/20220326/705_e3c2ac1f/index.m3u8

印度版猛鬼街1993（印度）,https://vip.lzcdn2.com/20220326/693_071a05d9/index.m3u8
暗夜獠牙（美国）,https://vip1.lz-cdn1.com/20220325/551_561334ad/index.m3u8
恶魔化身（巴西）,https://vip.lzcdn2.com/20220326/646_1c7b882c/index.m3u8
深宅（法国）,https://vip1.lz-cdn1.com/20220325/525_3c043258/index.m3u8
今夜林中无人入睡2（波兰）,https://vip1.lz-cdn1.com/20220325/524_8aa80eb0/index.m3u8
致命催眠（美国）,https://vip1.lz-cdn1.com/20220325/523_3060d072/index.m3u8
恐惧2021（韩国）,https://vip1.lz-cdn1.com/20220325/519_ea662034/index.m3u8
无状态下的杀戮2（意大利）,https://vip.lzcdn2.com/20220325/424_00f8ec63/index.m3u8
营救距离（智利/西班牙/美国）,https://vip1.lz-cdn1.com/20220325/512_4d488223/index.m3u8
午夜电影（美国）,https://vip.lzcdn2.com/20220325/499_710272a4/index.m3u8
殉难者（法国）,https://vip.lzcdn2.com/20220325/494_f6a9aced/index.m3u8
月光光心慌慌：杀戮（美国）,https://vip1.lz-cdn1.com/20220325/499_8b66f88a/index.m3u8
惩罚（美国）,https://vip.lzcdn2.com/20220325/468_78056f8b/index.m3u8
飞越梦之门（美国）,https://vip.lzcdn2.com/20220325/461_9282e212/index.m3u8
情人节杀手（美国）,https://vip.lzcdn2.com/20220325/451_cbd56536/index.m3u8
食脑人（美国）,https://vip.lzcdn2.com/20220325/449_78858333/index.m3u8
死两次（美国）,https://vip.lzcdn2.com/20220325/446_f76e6d5e/index.m3u8
邪灵重现1998（美国）,https://vip.lzcdn2.com/20220325/440_391f1a41/index.m3u8
蜘蛛女（美国）,https://vip.lzcdn2.com/20220325/434_7ba3bf33/index.m3u8
你房里有人（美国）,https://vip1.lz-cdn1.com/20220324/474_d3f13c20/index.m3u8
致命录像带94（美国）,https://vip1.lz-cdn1.com/20220324/473_85afc208/index.m3u8
冬末（爱尔兰）,https://vip.lzcdn2.com/20220325/430_c96a1532/index.m3u8
